id,hhb,hbo2,ca,na
11190,7.705333964132481,3.961219448069246,8.7111202152367,2.9830022633423723
11191,7.485836513208683,3.9273370540168218,8.726451474265886,2.414875283927228
11192,7.8705078387253256,4.039802346103947,9.205476422021079,2.8930362253232054
11193,8.040029178166616,4.042954594854071,8.975996850028874,3.1062836349260072
11194,8.212963705535945,4.18604275154972,9.388704740574378,3.085650520061322
11195,8.290224282591726,3.912060367336065,9.37295781309727,3.1503264428715534
11196,7.941434247726217,3.924055846005001,9.15107238179629,3.092109004561803
11197,7.87770646408555,3.8602552959787175,9.20208114690729,3.284402133998363
11198,6.640669725247708,4.069019886741309,9.338418865105774,3.0766560030439547
11199,8.10186398733537,4.144515762655484,9.352536023445694,3.0160464069399575
11200,8.604313085475566,4.252631318668062,9.06280023421294,2.8903558265882365
11201,9.3793041619213,4.0457539655496815,8.59668176219844,3.1991375208640007
11202,7.348110288606075,3.8502567774247436,8.427794630323024,3.3211221450241535
11203,8.231182796306248,3.9641120478923475,8.800471900388361,3.4966580501708586
11204,8.181679639005594,4.196637866993753,9.138457536550698,2.917496364210142
11205,8.078395917353518,4.043931789419712,9.152939100080962,3.0719126935387924
11206,8.302789684548536,3.962273276294928,8.91140165407607,3.185416574039874
11207,7.91768466641816,3.9162281884975063,9.27842292834476,3.0370925804834994
11208,8.415276545492224,4.106324761694813,9.170027770449614,3.2149632764728664
11209,8.73480366254584,4.167326579332209,8.997598481845523,2.9956288462297262
11210,7.750390022778067,3.7155321892366753,5.948554665960524,3.5241119946732686
11211,8.133883285128938,4.117495647956464,8.946309003527888,3.092034310450297
11212,8.447637569547432,4.029801541604334,9.112235508415973,3.1295510394025783
11213,8.923642950839046,4.0636965347962,8.94397604352074,3.1141540939131693
11214,7.744551422756496,4.0344656939738925,8.965740932639145,3.041634821204072
11215,8.012440820374298,3.969316084728353,8.768382560650764,2.8561140790658692
11216,8.456739109963436,3.9018138955848967,9.412205545448577,3.2352295327688667
11217,7.962999988072914,3.9437942875228402,8.895428006634228,3.0556887313207772
11218,8.114033489409673,4.075428876397826,8.788833393629696,3.1331568046222937
11219,8.912324517052303,4.223396277736265,8.765308491612831,3.002219953352457
11220,6.45638994101535,3.2395491570621333,8.696954507177475,4.11644018475089
11221,7.548881343591247,3.9491239736263064,8.919461920710631,3.2368209773741117
11222,7.409077325844436,3.995652261204908,7.686177106681112,2.4140924453614385
11223,0.2609107927384393,4.442392129497984,7.912359724222934,7.016279719054562
11224,7.621334904965283,4.237256895919752,9.486975829980793,3.1820123626943637
11225,8.10597299211863,4.174548520419479,8.796248347808708,2.996957650835118
11226,8.127668710749637,4.031713285721801,9.316904219264917,3.0449055367672115
11227,7.818793014199713,3.9739510265761915,9.327441755415816,3.0239556955131426
11228,8.017992195903956,4.10620536308075,8.977250095083882,2.9957260132930097
11229,4.399112966304011,3.096770723602326,7.835798175507858,0.8921145720421753
11230,8.307206250125429,4.060761644554472,8.855808570093652,2.7751245551065358
11231,7.603430236352899,3.9020590395552137,8.86351900994222,3.2019166458357633
11232,5.2148772638981935,3.559578062213676,7.835057144234438,0.799238147222264
11233,7.684441600219954,4.026575111682745,9.144166236361807,2.9108009027822126
11234,8.028379228575671,3.920410027675526,9.422093140448613,3.266648008212572
11235,8.01650561852331,4.245920022388292,9.01132684263979,2.887397211594247
11236,7.892551686215242,4.04299486222084,9.158438455357107,3.1831484898005353
11237,7.158662593753423,4.0149885143357,8.82820560287358,2.2519312096259516
11238,8.502431030067896,4.1177276038595885,9.06498593566285,3.2110443941319677
11239,8.771003195328097,4.11406722070694,8.832267524080555,3.1065190104264437
11240,7.561073300199842,3.8949119265564374,9.161123076092641,3.1387332039870723
11241,8.604332895210874,4.026641824726412,9.012525165094578,3.030765813674207
11242,6.940764344130451,3.76752471794262,9.910776428784793,2.2169740322243894
11243,7.669520446712592,3.9926831104369125,8.888352532737487,2.848583963047244
11244,7.818251061335744,3.962904245086746,9.460904558451244,2.9193775662802506
11245,7.7200134594274346,3.631018389286188,9.30513221644646,3.2083469199514205
11246,7.9834636406659705,3.9966456577738585,9.235559454529154,2.9390503889708524
11247,7.933026028605772,4.0627332511518315,8.900997627489339,3.1385179218850685
11248,8.658636647129414,4.100731946982784,8.715109716483143,3.1066204712297525
11249,8.292094388179956,4.155008258476767,9.04654641633075,2.9157014352441855
11250,8.301544449858827,3.966677398870994,9.417823420902685,3.151076819864562
11251,8.288310921152473,3.6319666492925093,10.368692044876022,3.533127661887825
11252,7.570280921207219,3.9801433896236937,8.954827041880398,3.0284393655084645
11253,7.298987249103429,3.940779220150822,9.032317433267819,3.1849633222113876
11254,7.662490800220703,4.024570816975494,9.08167645373845,2.987069199196761
11255,7.7844131406193515,3.9889739424203627,8.761612806995283,2.8139991687761143
11256,7.661875436165033,3.9412259569902424,8.89526632303458,2.9410917802554577
11257,8.24377404913166,4.065604627232288,9.455734087426574,3.0328385069481074
11258,8.754567745353807,3.934355634011083,9.45722531094192,2.8297428604531993
11259,7.668267808164267,3.9725638711684357,9.192522506091757,3.0915964788861254
11260,4.3797374705244465,3.405664176780448,5.926044252317869,-0.3571669968077198
11261,8.590037659613893,4.136447412424481,9.216048423733476,2.907659313864622
11262,7.645431739537443,3.8874202711150256,8.955714726388209,3.089026223944992
11263,8.184490099488219,3.9634663478402703,9.074626038209601,2.9199759919726356
11264,8.443996001636073,4.143334594624104,9.440320801967653,2.9991891675465645
11265,8.205378419324479,3.8765332205841005,8.751568976763835,3.1985501034376993
11266,7.833481496134774,3.9579642418737397,8.772534622008235,3.0657644809527373
11267,7.8302105562084305,3.9835781065586726,8.825858583497203,3.2705612002476787
11268,7.87813777463314,3.847909031810198,8.935964582874018,3.1118322829288196
11269,6.299269408458671,3.9624956611195454,9.46038251617572,0.9804939082863373
11270,8.591508239404302,4.0643646429873765,9.566758254117804,2.751856186600311
11271,8.604280264706423,4.0152959649005115,9.052698527453579,3.1736332546757207
11272,6.974616007046195,4.166226458262522,7.8673293479465825,3.0083327770315593
11273,8.314136636261212,3.992429265386335,8.879932335985979,3.1963353127288054
11274,8.64447670490967,3.890320788756388,8.81431965688084,3.3064445168105747
11275,7.858106143983129,3.998822866371528,8.995636832922743,2.9062579184214052
11276,8.000075606187336,3.8574266374323183,8.831974365292611,3.162766995102913
11277,8.307289841061923,4.222848455377167,9.097502136246892,3.072403111262534
11278,8.199521716864538,4.076801670514856,9.164276230600873,3.163200627191239
11279,8.418076302267567,3.918532818602389,9.410804546277863,3.0868959159025517
11280,7.406235059577819,4.139745754609326,8.549959378206378,3.2324905212403774
11281,8.360203301393524,3.843689951829201,8.69019685091294,3.6151812459216766
11282,8.152785554470665,4.108667999068586,8.977291314256219,3.178528661420973
11283,8.466650638357894,4.071542110473544,9.249296784385558,2.8636258647224744
11284,8.335582538717306,3.975588592857353,9.57393505233703,3.2294423628408584
11285,5.552662044598755,3.651290234552855,7.3115477764049785,2.338202115862435
11286,8.162018389448786,4.133154499015536,9.134173800411444,3.072474086401723
11287,7.767441646701305,3.8457163556405747,8.769932204402895,3.028054977081461
11288,8.039876380622927,4.032657078701791,8.924400825235052,3.14943054148002
11289,8.249528873033977,4.1632137312703295,9.066610507447583,3.084936261562595
11290,7.758249252321884,3.9341217722840707,9.119734666983469,3.054791234130489
11291,7.963231776054503,3.9709757690334655,8.82965109735754,2.974493111446079
11292,2.801761010826766,5.1585899686957575,9.586739839911889,-4.9185932847737535
11293,7.6361098858999545,3.860904180492995,8.751661506670636,3.1585457594109068
11294,8.41385327048816,4.309838601750423,8.935967907536764,2.9353326295377093
11295,7.755602357645299,3.9461815982916253,8.720653213721604,3.1645377900394536
11296,8.33982601161473,4.021202099651608,9.498072830177072,3.2065321319395865
11297,8.095366071225056,4.064711272232778,8.884059025314455,3.057427929838295
11298,7.823328026021487,3.8552409076017398,9.029991503139557,3.285291082448471
11299,7.660309785163476,3.7622580947393427,9.159420612277437,2.93505609699513
11300,8.666180176436296,4.169242566914094,9.333768837315166,3.1192441819283725
11301,8.489515837802983,4.192422308658422,9.033906226855253,2.913472658583436
11302,7.749669668465115,4.065752655721945,8.894598381258962,3.1764152682027933
11303,7.5250277697294,3.976952695905901,9.094691602412693,2.897603781989403
11304,8.260697464634026,4.070098625493144,8.872039158393791,3.1315344686051967
11305,8.129210527069187,3.938109965977513,9.203574861970267,3.0188302472489217
11306,7.901914598405389,4.038931677169451,8.849000864081463,3.213325004716854
11307,8.118052125727512,4.110679738748571,9.362796330511689,2.9597884762184603
11308,7.658506173327398,4.0217735880799905,8.943061323789312,3.062951990950821
11309,7.6575979448590115,3.9042274984970664,8.839405166189769,3.1861355495383714
11310,8.263788255444151,4.091598072768303,9.361268598331542,3.037246273645849
11311,7.998397958322907,4.088135321446485,9.159609728511594,3.032647180567697
11312,8.115017592787227,4.138011778466118,8.786193463786315,3.0518630211167674
11313,8.532691773204649,4.1005850806705375,9.107781850801684,3.1168360781764806
11314,8.395334629691462,4.184756050346999,9.353696928371294,3.0307431251350567
11315,8.083178653118248,4.023125856565203,8.912429431405588,3.1849596308185353
11316,7.552623774582337,3.8450107291489015,8.735823524797993,3.1678149923571968
11317,7.869474755926388,4.039515126435347,8.862447447193313,2.9787212956816944
11318,8.11756527560175,3.9064555548321436,9.266278435316652,3.0199789634417185
11319,8.536787428440764,4.1488754419270775,8.894157853335267,2.941001435208052
11320,8.570932550968928,3.943867462350907,9.096417175751238,3.13705441074934
11321,7.839437108748145,3.9894185349430558,8.780966360340141,3.0504442684242337
11322,7.733500156245162,3.919943999075669,8.770832607015823,3.040179019058301
11323,8.234616552620588,3.948480454073863,9.077909964047157,3.0858329302089396
11324,8.183627467057184,4.063055996917045,8.937949814554443,2.9752839120081442
11325,8.579507327520606,4.080399909640073,8.957506694233464,3.0907433489220626
11326,7.09517036894074,3.85899911516964,9.19153428313861,2.9050167512815053
11327,8.666460655541822,4.060798575511665,8.580046046620579,2.8918118259843153
11328,7.874018772435721,4.02374280056954,9.10887480079778,3.122206024914901
11329,8.04853121312538,4.224240466905816,9.119246207255836,3.1064420235807657
11330,8.477992313092317,4.08262230513993,9.237907110460467,3.2622454991487455
11331,7.909462959215624,4.012080633981977,8.502942458892303,3.0275864688541043
11332,8.516470765687782,3.7488091178648646,9.793407154118269,2.7101217028001816
11333,7.767305652750172,4.044473744962182,9.367633756082846,3.00586720749199
11334,8.673043031553105,4.249668121926378,9.410633919452557,3.026299292869345
11335,8.018719495618937,3.9360094564782595,8.86010475340689,3.2052952594516824
11336,8.051174735667086,4.021741672001338,8.710054372743365,2.9180381420529713
11337,8.254113905965129,4.09890213410824,9.020944546094853,3.0828383377495556
11338,7.9178126990795805,3.8667130966344097,8.99981357426453,3.025895887867846
11339,7.618178581624009,3.8347031424555196,9.03061577430152,3.151752251316558
11340,4.925286481431637,3.9513484458549146,7.189869608413501,2.9004377078793344
11341,8.067561471896646,3.998419322636696,8.380665510626201,3.103737480529937
11342,7.85266205405685,3.823256541460855,9.057159903149898,3.07605526853976
11343,6.413872405792885,3.5454970632245097,10.199807241198851,2.695373416894355
11344,8.38534159497107,4.0513236822202625,8.812313494233374,2.8782097667511186
11345,8.358908950047343,4.072970542096587,8.99844408022155,3.079886327756773
11346,8.121273342822326,4.097976526185431,8.662622633819304,2.957970691368663
11347,8.46609934908288,4.075198632284374,8.903221230200204,3.000020381442231
11348,7.656980862779711,3.8355343217313433,8.840531791993541,3.141549423704098
11349,8.416354277595435,4.071031922405222,9.368978062902997,3.091436713181041
11350,8.035977622437485,3.919974592314021,9.042283240688407,3.0474320156287336
11351,7.603071445237578,3.805896767386016,9.127089866120082,2.9487666860525215
11352,0.8834103879395956,3.6717916212816024,0.3731413258481666,-0.51109067669034
11353,8.287331098315981,4.092198858536212,9.007568798128354,2.9704767190207524
11354,8.129410677924895,3.8004028457253236,9.767603659540532,3.389730610191624
11355,8.524599283270437,4.181792837292111,8.941997543151526,2.893687871666593
11356,8.966021696027312,4.184587240468227,9.016215241024138,2.91184230925101
11357,7.839467259048277,3.9852708704918545,9.417977157569911,3.080398276767353
11358,8.416465943075,4.281836458465911,9.419144462297783,3.1474885437937026
11359,8.101379142826268,4.059616392893454,9.362921531343796,3.146561524499709
11360,7.789466767125706,3.9434382976944358,8.980182854785426,3.101931644898059
11361,8.048308374329428,3.8406307452212816,9.297587499148413,3.1479745076075085
11362,8.315127386737009,4.143524131072482,8.843341643045052,2.931724310293556
11363,8.7666235174518,4.113016727006094,9.337412783537753,3.1617498715537367
11364,8.000461108389928,4.011067972553451,9.16536233289443,3.0249570088592224
11365,8.449143284177929,4.105832262227241,9.28088098169299,3.111347923019922
11366,8.127461570783314,4.07497850063597,8.897464670265919,3.161441176117348
11367,8.251613550525773,3.917778876499578,9.17258559151902,3.1514003066273797
11368,8.317256893834042,4.033238753941878,9.06258941643486,2.9690475663369136
11369,8.222316029803325,4.067319335296445,9.840397844027308,3.2305704839356824
11370,7.801221903634269,4.098847744550068,9.100422891515583,3.039778489623433
11371,7.987464752825246,4.050449509563674,9.021400726894187,3.0618001339004923
11372,7.912300722541275,3.7883806299779046,8.922682324536295,3.1249892383353264
11373,7.03044696829248,4.471584693785932,10.968209825974546,3.104736279953556
11374,7.428906185940437,4.139657882298185,8.619318441439736,3.0181558786793223
11375,8.093339860648479,3.980312572918508,9.178014100673419,3.1015668078908063
11376,7.788986703891041,4.00691344796461,8.44724448354791,3.1515660729610024
11377,8.38463125227811,4.205901049588194,9.162718194327889,3.0204064827072865
11378,7.5851887009247365,3.9275367356509743,9.019179968491974,3.2131896041890875
11379,7.688475133727545,3.8611996978321947,8.972617699388527,3.135470866950302
11380,8.181439495338804,4.082481976912201,9.11802287509408,3.124698167811588
11381,7.987834077242289,4.23535789073044,9.04396659937566,3.0521343590804793
11382,8.16605876993933,3.9040032850442032,8.971484333790679,3.1783746247371014
11383,7.849269153262499,3.975163088144822,8.61888619250487,3.0876180445895645
11384,8.010455613521808,4.166415725995467,8.89995703324325,3.0878751583664092
11385,8.273301967334561,4.239280552626929,9.560744047630868,3.054399797615779
11386,8.028878742881648,4.211431608011012,9.177277097389718,3.261081304142756
11387,7.867999115818255,4.040435390554266,8.728135326481452,3.10040064137018
11388,7.782459573578665,3.982104219757499,8.972672973539135,2.8331580186251784
11389,8.443967467138645,4.122987465132433,9.079093125412326,3.086594687731359
11390,8.25793329028479,3.9349789735627514,8.354314046641047,3.407512505055256
11391,8.50161309120749,4.085293116726936,9.216872776118691,2.9870793251942156
11392,7.967969143766758,3.916448935900167,8.50767255765292,3.220218098414004
11393,7.169434003576142,3.838329431276727,9.139774860915756,3.2140150571802693
11394,8.18588589847249,4.122783497993755,8.696460736003036,3.0026474687452684
11395,8.029113094393514,3.884099884230866,8.97920040617495,3.0934977078384676
11396,8.258057083103209,4.063439563360845,9.348528984872393,3.0238375986084667
11397,8.040861658689598,4.0278894447286815,9.532771334705489,3.2018372805510102
11398,8.0434042506121,4.099456134479861,9.123649581583756,2.910284881457221
11399,7.812976587429253,3.9201938647303547,9.182359691829006,3.2346343664080415
11400,8.005807663723557,3.925318315841476,8.707167691378881,3.0524345916777302
11401,7.898314364839358,3.9942399533532447,8.85791863507489,3.1577744545153905
11402,7.372977852839088,3.8686618381272933,9.052666324938576,3.1130204314323833
11403,7.764580365211642,4.02178752621996,8.754225484573604,3.017308589054427
11404,8.384652819253734,3.6890600977490298,7.428539105042566,3.5396866286294713
11405,7.470562383166013,3.853157337663177,8.73806672760052,2.5536474152083923
11406,9.052770549716351,3.993569889629738,9.61416049274685,3.352901148012687
11407,8.400503687766001,4.102209972132695,9.194197533727198,2.839068846906925
11408,8.057435382986554,4.115675601809706,9.101866926764487,3.0285590649580763
11409,8.172909633346011,3.943655453844755,8.97654584092795,2.8544680637111717
11410,7.822117518448433,3.9121157698300726,8.904383099150012,3.1308744342113766
11411,8.482228811533009,4.087503840675372,9.030615577515142,3.0185690951911717
11412,7.912882129065756,4.009265147330464,8.735638237406677,2.8768361295211347
11413,8.427688802356952,4.083396116000576,9.266246326570954,3.042584728499179
11414,8.0578972983271,3.985429438929357,8.951066480019863,2.8133966032973348
11415,8.127642948236618,3.8734309123891193,9.39899667618588,2.906831045907
11416,8.381656890088928,3.7043551937162635,9.345686420047107,3.177468054967132
11417,8.325509530588564,4.036700154729856,9.161059087496563,3.088142495463277
11418,0.3109366909769822,4.104706904202338,10.421509559301112,4.5478876295021005
11419,8.517325516797337,4.147401988364739,8.99044206921888,3.1631842523830263
11420,8.550651195174478,4.065363126220936,9.602556709560021,3.1591387300440377
11421,7.82120552437444,3.9426564708084726,8.91354575465387,3.10236290437079
11422,8.29681463516675,3.974339039869747,8.842642930532502,3.0870063059603607
11423,8.135801164322675,4.149040655831148,9.035378726919115,2.9460730163758084
11424,7.691263670337189,4.041801482531529,9.113664870605817,2.9917658245227723
11425,7.920266341635363,3.9477833073915027,8.935854827094452,3.2185641391238162
11426,7.908529647291151,4.0812860903173345,9.12813323975124,2.769793944129059
11427,8.271268064761014,4.119955553050225,8.920442047921142,2.98757037019581
11428,7.647937600127988,4.0125469943331264,9.178934354567728,3.14186436817296
11429,8.402272439926692,4.163235463579778,8.888773450627596,3.208797014218635
11430,8.009072109887441,3.9619085582314177,9.189392831891317,3.047982207195487
11431,7.260979555905938,3.476600152579859,10.961980231650967,2.668871356425568
11432,7.9964125789262575,4.217264938379043,9.469528604488046,2.5290422488948385
11433,7.168445178033592,3.802909645857798,9.786510862231498,3.2093965462941076
11434,2.864085093983128,2.935517764774464,-8.984797398145709,6.544263163327996
11435,7.857226330596594,4.108438340736899,9.043249709633903,2.94595642772343
11436,8.255450002960595,4.133241155338595,8.900669382956773,3.237321277122421
11437,8.495305111398354,4.143591026766342,9.49157678354322,2.870238872801794
11438,8.527146478232375,4.157398983766986,9.270243024494269,2.947723542330926
11439,6.886011476606907,3.5343489159394803,9.839211901338755,2.855392179934098
11440,7.956823692545817,3.974017538864231,9.342618169951814,3.048916609347617
11441,7.936423962086242,4.071690765922004,9.147884816479833,3.0776018633122204
11442,8.357879939993145,4.014302463528357,8.90917163545141,2.96381226240069
11443,8.07199428917591,4.023023896861805,9.260476348188439,2.9700234238753715
11444,8.02383165961182,4.029315481292254,9.10158895492942,3.026391489705014
11445,8.015057785775673,4.139388341800954,9.445991443213138,2.803732601306886
11446,8.411046848859172,4.015032016998535,9.107427261574214,3.0395663710449674
11447,7.517277154630927,3.9173737283648795,9.233381144814254,3.1359512440018302
11448,3.91637629373721,2.348174562565787,7.741072646345855,2.5924103625425277
11449,7.924423901883614,4.002295030124476,8.769940653049957,3.238318797155476
11450,8.035213469560274,4.058798822739373,9.199263381595093,2.973539155558189
11451,7.725076017906352,3.869187825841273,8.891308355678012,3.338427117091857
11452,8.457237588922778,4.126263285564581,9.184518548849777,3.0361406689118002
11453,7.679045161341523,4.072244049403776,8.990036873028888,3.0649018473061673
11454,8.62162154314796,3.9761248076998306,8.899183603525438,3.1702897391248683
11455,8.362458819002368,4.0419809106079345,8.995479882675998,2.96332199865175
11456,7.87780696838449,3.820542452600899,9.293079976929596,2.9946788058325216
11457,7.39007439391426,3.88922370610604,9.434595219888008,3.0470541886488243
11458,8.458855562464485,4.126196845115765,9.02970618210005,2.951160535473125
11459,8.065289826579106,3.9758049339292403,9.519619952354168,3.073317651778647
11460,8.162847176105378,3.9733082516037803,8.803510286621194,3.121719593063564
11461,8.006304071007653,4.012601313298581,8.93140214950807,3.1069882269828515
11462,7.69781375132105,4.102474805732287,8.899201968097078,2.777422365559871
11463,8.30299215170989,4.119928545529071,8.97572690940594,3.0540824396118613
11464,8.164171749689823,4.0294262094334465,9.068884224313974,3.1570728070354868
11465,8.090386331723513,4.056692797841294,9.352721076318982,2.9842745862072464
11466,8.323608927340688,4.047212548424518,9.728154010847016,3.0391247124011396
11467,8.028825616004623,4.06436312588327,9.598950644722313,3.089582084398756
11468,8.081027445196517,4.0103868788670844,9.136322227911418,3.0788117930020418
11469,8.394921460993483,3.9388667287134203,9.22948662586733,3.1241195496415792
11470,8.127173551773744,4.0357495972103905,8.925187385526009,3.160331511027577
11471,8.385799449129097,4.120276602111581,9.180908566782632,3.0109835047538827
11472,8.224508731693495,3.9672294709453446,9.385259464842346,3.1560890182865418
11473,8.14314994169631,4.079943971339023,9.027884510906896,3.0882235273352427
11474,6.8699224777410475,3.386296286760363,10.567708167843696,3.8755263864788776
11475,8.072596658733866,3.975233167988825,9.201065082754909,3.0034955618139856
11476,8.23293698160327,4.145857827176744,8.561071335981431,3.2387078589583105
11477,7.8940798649960495,3.9529162528562067,8.836759205350779,3.383699700827458
11478,8.188543627220822,4.036932560530767,9.600475514092253,3.183271544736349
11479,7.673676856930983,3.8703889612505136,8.756062198175167,3.288351355741726
11480,8.311430506856281,4.125832787381647,8.845342529368367,3.06405792788765
11481,7.771356765661829,4.0112618791920305,9.003394103579106,2.939201390816015
11482,8.035540032619537,3.846374261638189,9.227070152020405,3.168832743177522
11483,8.123886593301007,4.198868319476226,9.222637382023633,2.835972938842686
11484,7.987786149712131,4.083834168536389,9.045523496850567,3.0415268083848805
11485,7.622644988685027,3.9690501937444274,8.913358273337924,3.069174891539453
11486,8.236233360111786,4.073065397294201,9.19043347333766,3.0381563564170464
11487,7.991864842146539,4.049745461207496,8.970579470837233,2.917668415349936
11488,7.969173876539507,4.173080207207707,9.543468804563659,3.0555967385284886
11489,7.921791913917168,4.001205534253269,8.697939505265264,3.0905961717034627
11490,8.057153261617211,4.057778062992449,9.113799375900065,2.962136968022566
11491,7.108425066071809,3.6121268619973503,10.37438565028675,4.770612872350421
11492,7.6608292266743785,4.015399722417748,8.765266335228171,2.969366964265736
11493,7.5539813260725825,3.9796129567480834,9.091005721732316,2.943838307728664
11494,8.455806153248146,3.9654174008700567,8.971720010583043,3.161735613529071
11495,7.586520307268967,3.9584215625452766,9.08798306151352,3.266067154653734
11496,8.074403038083204,4.143230018468866,9.163558934599621,3.0267933025765283
11497,8.121505267506842,3.8956189923681057,9.430023896339055,3.1779134482061577
11498,8.058307169829991,4.060378189970083,9.027932496868393,3.0883368630036827
11499,8.127184137017231,3.9560063972846726,9.257497041080113,3.2627030922952285
11500,7.7629046166587425,4.030238917732481,8.855662195593338,2.992195047503499
11501,7.65114458873137,4.091628230347869,9.434870360965727,2.98041346506433
11502,8.821001571685999,3.9637727965480933,9.254051902982555,3.1556364173496987
11503,8.040349707604056,3.983850193941466,9.320095380710525,2.911928380360509
11504,7.806431450321374,3.91779727303208,8.795847090256425,3.092734250384529
11505,8.479711318897913,3.81785157022437,9.417249173177293,2.7775735899426044
11506,8.163426306451615,4.021136724954994,9.129881977476648,3.0723316157904925
11507,8.48451687152558,4.0797734352171595,9.721878908512444,3.0501237220392556
11508,8.621250050012257,4.298374621101761,8.89928213255802,2.8576178654435274
11509,8.587002295389661,4.127499812062574,9.180033740185706,3.0397812927791237
11510,8.164214347075543,4.178618912630522,9.633086404776844,2.855529495872235
11511,8.168940888028201,4.0379041909984945,8.971539922959925,3.1822590890789275
11512,8.479679319435855,4.059085935544453,8.977715487834484,3.0128736370083997
11513,8.217507530580237,4.196266760824363,9.037399246663938,2.79129691652412
11514,8.569380308823826,4.186570819496444,9.13328916699403,3.0728703327274394
11515,7.958306008026407,4.082470678097962,9.074433078475815,3.0425165437917663
11516,8.147463699821095,4.145275947765211,9.152512320102996,2.9975518003852564
11517,8.099921097929329,4.058456783162578,9.376938144492259,3.1836811474889934
11518,8.833265564571942,4.1896548106921285,8.906227747267609,2.8913404545186188
11519,5.746088421042009,3.767702740075464,9.3444916019191,2.5612200536297927
11520,7.898653384707476,4.063780151727948,8.88875787768189,2.860098801312013
11521,7.604857158588766,3.9441028024085565,9.530942749764721,2.9302530192772274
11522,7.791041463627392,3.9434327498018735,9.211940759550313,3.0855022036707282
11523,8.12657312146802,4.180526191885321,9.31059509255172,3.3630325585615686
11524,8.14742675361784,4.045720883371076,9.025040944024571,2.9646000406825967
11525,7.428666901647498,3.773009863247864,9.104912944640123,3.1881337074253193
11526,8.657023942566061,4.264560950806288,9.421403673894389,2.983901665539359
11527,3.5358300650915693,3.3557557151503077,8.598110901587512,2.5511519164884415
11528,8.256488239046387,4.035541552423647,9.47179271365857,2.922305604180748
11529,7.910039416243564,3.850464503679518,8.975884583555354,3.1200604294909935
11530,8.448715357226835,4.044120733917202,9.348253934007909,3.0327115303550873
11531,7.817707545048379,3.9423103854208983,9.074046915478126,3.0189605993872437
11532,9.039403679306043,3.9872248127066836,9.20278241096018,2.9613594556868867
11533,8.192161656761195,4.028254754569837,9.192830600013936,2.970890014917359
11534,8.323923407103289,3.9109055427919923,8.981886006747606,3.1066864300637924
11535,7.812188969848359,3.9720204114201008,8.80493450949954,3.108784935711988
11536,7.929522138365062,3.953371309965864,9.10126306677953,3.202945539977859
11537,8.252112698398625,4.130877843214378,8.86058242874133,2.8577233039438417
11538,8.411871064251704,4.203106610092756,8.945497413990958,2.923259144636785
11539,8.300629668808398,4.00647028103389,9.542397639694915,2.898649242369531
11540,7.553710367430403,3.9599678777975496,9.006951881585639,2.93550082615615
11541,8.338026329495932,4.002079475504009,8.678351407691713,3.2175847065176697
11542,8.039438681036414,3.995257968351334,9.29734000085862,3.0022850636691265
11543,7.567429016050281,3.9629769154558008,9.12914041288262,2.8798009896115784
11544,7.8096451845399715,4.083682325125119,8.750112349020183,2.8302039749922843
11545,7.978752190050983,4.039549506171756,8.998164874541805,3.030886410294378
11546,8.07500484763683,4.059449266932503,9.118680906387512,3.0353587505956905
11547,7.872053629433446,3.9303080637852723,8.954860089312518,3.1421929433126166
11548,8.607322457900102,4.14061209045386,9.121646251220337,3.1667689437022917
11549,8.59346513407435,4.037909888377419,9.056141439282237,3.1171994884580845
11550,8.575031198115374,4.10627332108706,9.15086023104602,3.0169689546555385
11551,7.883640354216096,4.003971809770398,8.975507929527874,2.9227206209007126
11552,7.29684224920503,3.8891443172218696,9.047981165118431,2.895730438318055
11553,7.07380546326832,3.803158718136099,9.250065151413228,3.0841927537588982
11554,7.724308493007885,3.950063776572866,8.907462806598382,2.9290790228592916
11555,7.9764767083136805,3.8414294585880344,8.968672920065712,3.1780879857571795
11556,8.755632165477298,4.047373722083976,9.010489563156698,3.289128608093839
11557,8.015497839393777,3.8847160710253106,8.643610267212315,3.0011646913496706
11558,7.815955244625304,3.7698618352381796,9.088288553724183,3.025512092690289
11559,7.929877579837341,3.941901142298304,8.763281374574447,2.935187638630461
11560,8.317886521831664,4.192814563795006,9.090361397542068,3.041042729061846
11561,7.883710112208098,3.9570415611096976,9.258082233521638,3.141857989604841
11562,8.044276161875231,3.9930003069027378,8.947499170165603,3.0982598781351833
11563,8.071262253129222,4.0308575684902035,8.92607759593297,2.947742345848952
11564,8.307706296983651,4.196416108982208,9.210655459699314,2.996630716000984
11565,7.734357203345841,4.105386339792439,9.013195381830652,2.9354139319782906
11566,7.936852815323962,3.9233165138278987,8.938714809859668,2.96149988309531
11567,7.653313018677266,4.00074172801295,8.86483103352058,2.8546204313421644
11568,8.290004922437198,4.127767587998209,9.011154581757282,2.8783736180751944
11569,7.5674419013480545,4.050548037432656,8.908298022945539,3.039296053000445
11570,8.387500227391122,3.9493164123351456,8.882859135385873,3.3858349951703945
11571,7.997527537568846,3.8669068154370665,8.928113433919346,3.0545567402115865
11572,7.929043466067347,4.081233155825436,9.536498440193338,2.968862904271616
11573,7.705488886005628,4.162123199662789,9.550800558703882,2.07786022568445
11574,8.185370658364533,4.0995238591359,9.26620874898078,2.954491332346309
11575,8.521882527172055,4.089105890453797,9.394236124761274,3.2511380256442552
11576,8.331393614510601,4.057587149037461,9.441296158398481,3.0652361018345005
11577,7.738541649728224,3.9814819823928334,8.73895882575814,3.0122632110722454
